List,SubList,ListLength,ID,RootIdentifier,word,disambiguation,wordPlusDisamb,subjCode,rating
C,12,26,841,157,prickly,,prickly,BL117,0
C,12,26,1496,170,rot,,rot,BL117,0
C,12,26,1881,316,satisfaction,,satisfaction,BL117,0
C,12,26,1503,178,scent,,scent,BL117,0
C,12,26,880,181,screeching,,screeching,BL117,1
C,12,26,1884,NA,situation,,situation,BL117,0
C,12,26,897,191,slimy,,slimy,BL117,0
C,12,26,1583,NA,snore,,snore,BL117,3
C,12,26,1314,283,solve,,solve,BL117,0
C,12,26,913,NA,sour,,sour,BL117,1
C,12,26,1890,NA,supply,,supply,BL117,1
C,12,26,1898,NA,unit,,unit,BL117,-2
C,12,26,1760,NA,wrong,,wrong,BL117,2
A,24,25,1376,19,boil,(as in heat water),boil(as in heat water),BL118,-3
A,24,25,1360,1,ache,,ache,BL118,-4
A,24,25,1630,NA,beauty,,beauty,BL118,2
A,24,25,1278,NA,born,,born,BL118,-1
A,24,25,631,NA,bright,,bright,BL118,5
A,24,25,1133,NA,cage,,cage,BL118,2
A,24,25,1912,261,compete,,compete,BL118,-1
A,24,25,1275,NA,contrary,,contrary,BL118,3
A,24,25,1787,NA,cotton,,cotton,BL118,4
A,24,25,1791,NA,crisis,,crisis,BL118,-3
A,24,25,1935,293,engage,,engage,BL118,-1
A,24,25,1066,NA,fun,,fun,BL118,5
A,24,25,1617,250,hum,,hum,BL118,5
A,24,25,1826,300,kingdom,,kingdom,BL118,5
A,24,25,1339,NA,noble,,noble,BL118,0
A,24,25,819,NA,noxious,,noxious,BL118,-4
A,24,25,1712,NA,plug,,plug,BL118,2
A,24,25,1946,309,promote,,promote,BL118,-2
A,24,25,848,NA,putrid,,putrid,BL118,-3
A,24,25,852,NA,raucous,,raucous,BL118,-5
A,24,25,1263,NA,relief,,relief,BL118,-2
A,24,25,884,NA,shallow,,shallow,BL118,3
A,24,25,917,204,spiky,,spiky,BL118,5
A,24,25,926,NA,steep,,steep,BL118,1
A,24,25,1890,NA,supply,,supply,BL118,3
D,12,26,1035,NA,watch,(as in look at),watch(as in look at),BL119,-1
D,12,26,1049,NA,account,,account,BL119,0
D,12,26,602,6,angular,,angular,BL119,2
D,12,26,613,NA,beige,,beige,BL119,1
D,12,26,635,NA,brittle,,brittle,BL119,0
D,12,26,1133,NA,cage,,cage,BL119,0
D,12,26,658,NA,clean,,clean,BL119,0
D,12,26,673,53,creaking,,creaking,BL119,2
D,12,26,1794,NA,customer,,customer,BL119,0
D,12,26,1332,NA,defy,,defy,BL119,0
D,12,26,1665,NA,equipment,,equipment,BL119,0
D,12,26,1215,NA,far,,far,BL119,-1
D,12,26,1137,NA,harm,,harm,BL119,0
D,12,26,1687,NA,incident,,incident,BL119,0
D,12,26,771,NA,insipid,,insipid,BL119,0
D,12,26,1449,115,jag,,jag,BL119,1
D,12,26,1703,NA,method,,method,BL119,0
D,12,26,1463,134,motion,,motion,BL119,1
D,12,26,806,136,muddy,,muddy,BL119,0
D,12,26,836,NA,plain,,plain,BL119,0
D,12,26,1014,NA,proper,,proper,BL119,0
D,12,26,861,NA,rippling,,rippling,BL119,2
D,12,26,1505,181,screech,,screech,BL119,3
D,12,26,934,NA,strong,,strong,BL119,0
D,12,26,1894,NA,treat,,treat,BL119,0
D,12,26,1755,NA,waste,,waste,BL119,0
B,33,25,1764,NA,answer,,answer,BL12,0
B,33,25,1770,NA,base,,base,BL12,0
B,33,25,1380,24,breeze,,breeze,BL12,3
B,33,25,1638,NA,center,,center,BL12,0
B,33,25,659,NA,clear,,clear,BL12,0
B,33,25,663,NA,colossal,,colossal,BL12,3
B,33,25,1782,NA,comedy,,comedy,BL12,0
B,33,25,1784,289,confidence,,confidence,BL12,-3
B,33,25,1080,58,crowd,,crowd,BL12,3
B,33,25,1198,NA,flow,,flow,BL12,4
B,33,25,1678,NA,function,,function,BL12,0
B,33,25,1431,95,globe,,globe,BL12,-3
B,33,25,753,105,grubby,,grubby,BL12,2
B,33,25,1617,250,hum,,hum,BL12,4
B,33,25,1458,128,melt,,melt,BL12,0
B,33,25,809,138,mumbling,,mumbling,BL12,4
B,33,25,1342,NA,pride,,pride,BL12,0
B,33,25,1486,158,puff,,puff,BL12,0
B,33,25,845,NA,puny,,puny,BL12,-1
B,33,25,862,169,roasted,,roasted,BL12,2
B,33,25,877,179,scratchy,,scratchy,BL12,0
B,33,25,1512,188,shriek,,shriek,BL12,4
B,33,25,900,NA,small,,small,BL12,1
B,33,25,1898,NA,unit,,unit,BL12,0
B,33,25,966,167,unripe,,unripe,BL12,0
C,36,25,1629,NA,bank,(as in monetary institution),bank(as in monetary institution),BL120,0
C,36,25,1362,3,adhere,,adhere,BL120,2
C,36,25,608,10,barbecued,,barbecued,BL120,-2
C,36,25,1782,NA,comedy,,comedy,BL120,2
C,36,25,693,NA,dim,,dim,BL120,0
C,36,25,695,NA,drab,,drab,BL120,3
C,36,25,1416,73,filth,,filth,BL120,3
C,36,25,1021,NA,future,,future,BL120,0
C,36,25,1446,112,howl,,howl,BL120,4
C,36,25,1298,NA,invite,,invite,BL120,0
C,36,25,1703,NA,method,,method,BL120,1
C,36,25,1132,NA,monster,,monster,BL120,4
C,36,25,832,153,peppery,,peppery,BL120,4
C,36,25,1853,NA,piece,,piece,BL120,0
C,36,25,1712,NA,plug,,plug,BL120,1
C,36,25,844,NA,pungent,,pungent,BL120,3
C,36,25,854,163,reddish,,reddish,BL120,2
C,36,25,1106,NA,shift,,shift,BL120,2
C,36,25,891,NA,shrill,,shrill,BL120,3
C,36,25,907,NA,sodden,,sodden,BL120,-2
C,36,25,918,205,spilling,,spilling,BL120,2
C,36,25,1928,284,state,,state,BL120,3
C,36,25,1093,NA,throat,,throat,BL120,1
C,36,25,1895,NA,trial,,trial,BL120,-1
C,36,25,1752,NA,view,,view,BL120,0
C,8,26,1115,NA,wound,(as in injury),wound(as in injury),BL121,3
C,8,26,874,177,scaly,(of a fish),scaly(of a fish),BL121,0
C,8,26,1004,NA,cast,"(verb, as in a spell)","cast(verb, as in a spell)",BL121,2
C,8,26,1377,20,boom,,boom,BL121,3
C,8,26,1635,NA,business,,business,BL121,-3
C,8,26,1556,NA,clash,,clash,BL121,2
C,8,26,662,45,coconutty,,coconutty,BL121,0
C,8,26,681,59,crunching,,crunching,BL121,3
C,8,26,1656,NA,dive,,dive,BL121,1
C,8,26,1916,266,excite,,excite,BL121,0
C,8,26,739,95,globular,,globular,BL121,-2
C,8,26,1444,110,hiss,,hiss,BL121,4
C,8,26,1696,NA,life,,life,BL121,-2
C,8,26,1941,303,major,,major,BL121,-4
C,8,26,1457,127,melody,,melody,BL121,-1
C,8,26,1459,130,mint,,mint,BL121,1
C,8,26,1842,NA,myth,,myth,BL121,-1
C,8,26,1847,306,opposition,,opposition,BL121,-1
C,8,26,1482,154,perfume,,perfume,BL121,-2
C,8,26,992,NA,prefer,,prefer,BL121,-1
C,8,26,1728,NA,second,,second,BL121,-1
C,8,26,905,197,snorting,,snorting,BL121,3
C,8,26,1325,NA,verdict,,verdict,BL121,-1
C,8,26,1541,227,wail,,wail,BL121,3
C,8,26,1543,229,weight,,weight,BL121,2
C,8,26,1759,NA,worker,,worker,BL121,-2
A,9,26,1807,NA,fair,(as in the event),fair(as in the event),BL122,1
A,9,26,1004,NA,cast,"(verb, as in a spell)","cast(verb, as in a spell)",BL122,0
A,9,26,1367,8,ash,,ash,BL122,1
A,9,26,1371,13,beer,,beer,BL122,-3
A,9,26,1356,NA,belong,,belong,BL122,0
A,9,26,1109,NA,bother,,bother,BL122,1
A,9,26,626,21,bouncy,,bouncy,BL122,1
A,9,26,1385,33,buzz,,buzz,BL122,-2
A,9,26,991,NA,case,,case,BL122,0
A,9,26,1911,260,collect,,collect,BL122,-1
A,9,26,1395,46,color,,color,BL122,-1
A,9,26,677,56,crinkled,,crinkled,BL122,0
A,9,26,1112,NA,edge,,edge,BL122,0
A,9,26,702,NA,elastic,,elastic,BL122,-2
A,9,26,729,87,fruity,,fruity,BL122,-1
A,9,26,811,140,murmuring,,murmuring,BL122,1
A,9,26,823,NA,oniony,,oniony,BL122,0
A,9,26,1944,307,own,,own,BL122,2
A,9,26,828,150,palatable,,palatable,BL122,-2
A,9,26,1250,NA,planet,,planet,BL122,-1
A,9,26,841,157,prickly,,prickly,BL122,3
A,9,26,1726,NA,role,,role,BL122,1
A,9,26,1509,185,shag,,shag,BL122,0
A,9,26,1577,NA,skim,,skim,BL122,-1
A,9,26,923,208,squealing,,squealing,BL122,0
A,9,26,1286,NA,west,,west,BL122,1
B,48,25,615,14,biscuity,(related to biscuits),biscuity(related to biscuits),BL123,1
B,48,25,596,2,acidic,,acidic,BL123,1
B,48,25,1090,NA,attorney,,attorney,BL123,0
B,48,25,1591,238,babbling,,babbling,BL123,4
B,48,25,644,32,buttery,,buttery,BL123,-2
B,48,25,1344,NA,casual,,casual,BL123,-2
B,48,25,1290,NA,deuce,,deuce,BL123,1
B,48,25,1112,NA,edge,,edge,BL123,-2
B,48,25,1215,NA,far,,far,BL123,0
B,48,25,712,76,flaky,,flaky,BL123,4
B,48,25,740,96,glossy,,glossy,BL123,3
B,48,25,742,NA,gold,,gold,BL123,1
B,48,25,1436,101,grease,,grease,BL123,2
B,48,25,1439,104,growl,,growl,BL123,2
B,48,25,763,111,honeyed,,honeyed,BL123,-2
B,48,25,1141,NA,many,,many,BL123,0
B,48,25,1143,NA,one,,one,BL123,0
B,48,25,1845,305,opening,,opening,BL123,2
B,48,25,841,157,prickly,,prickly,BL123,1
B,48,25,904,196,snarling,,snarling,BL123,5
B,48,25,1886,NA,spite,,spite,BL123,4
B,48,25,1346,NA,suave,,suave,BL123,1
B,48,25,939,NA,swift,,swift,BL123,2
B,48,25,1019,NA,system,,system,BL123,-3
B,48,25,956,NA,tight,,tight,BL123,5
B,4,26,1361,2,acid,,acid,BL124,0
B,4,26,1609,238,babble,,babble,BL124,4
B,4,26,617,NA,bland,,bland,BL124,0
B,4,26,1555,NA,clank,,clank,BL124,5
B,4,26,1043,NA,county,,county,BL124,0
B,4,26,1071,NA,death,,death,BL124,3
B,4,26,1329,262,develop,,develop,BL124,0
B,4,26,1206,68,earth,,earth,BL124,0
B,4,26,1414,69,echo,,echo,BL124,3
B,4,26,1603,247,granular,,granular,BL124,-4
B,4,26,1437,102,grit,,grit,BL124,0
B,4,26,1267,NA,innocuous,,innocuous,BL124,-2
B,4,26,1449,115,jag,,jag,BL124,0
B,4,26,774,116,jammy,,jammy,BL124,1
B,4,26,1567,NA,mash,,mash,BL124,1
B,4,26,1075,NA,murder,,murder,BL124,-1
B,4,26,1847,306,opposition,,opposition,BL124,-2
B,4,26,1710,NA,personnel,,personnel,BL124,0
B,4,26,1266,NA,petticoat,,petticoat,BL124,2
B,4,26,1947,311,recognize,,recognize,BL124,0
B,4,26,1494,168,ripple,,ripple,BL124,0
B,4,26,866,NA,rough,,rough,BL124,3
B,4,26,1951,315,safe,,safe,BL124,0
B,4,26,876,NA,scentless,,scentless,BL124,0
B,4,26,1248,NA,template,,template,BL124,0
B,4,26,1758,NA,win,,win,BL124,0
C,53,25,1300,NA,prompt,(as in on time),prompt(as in on time),BL125,1
C,53,25,1041,NA,band,(as in rubber band),band(as in rubber band),BL125,0
C,53,25,1363,4,alcohol,,alcohol,BL125,-3
C,53,25,1592,NA,balmy,,balmy,BL125,-2
C,53,25,1173,NA,belly,,belly,BL125,-1
C,53,25,1380,24,breeze,,breeze,BL125,2
C,53,25,647,35,charred,,charred,BL125,3
C,53,25,1659,NA,duty,,duty,BL125,0
C,53,25,1803,NA,effort,,effort,BL125,1
C,53,25,723,NA,foggy,,foggy,BL125,2
C,53,25,1426,90,giggle,,giggle,BL125,4
C,53,25,1689,NA,increase,,increase,BL125,0
C,53,25,1152,NA,mother,,mother,BL125,0
C,53,25,806,136,muddy,,muddy,BL125,3
C,53,25,824,NA,orange,,orange,BL125,1
C,53,25,1342,NA,pride,,pride,BL125,0
C,53,25,859,167,ripe,,ripe,BL125,0
C,53,25,1572,NA,scamper,,scamper,BL125,2
C,53,25,1505,181,screech,,screech,BL125,5
C,53,25,929,211,stinky,,stinky,BL125,0
C,53,25,1529,212,storm,,storm,BL125,1
C,53,25,1026,NA,strength,,strength,BL125,0
C,53,25,1346,NA,suave,,suave,BL125,2
C,53,25,1172,NA,wing,,wing,BL125,0
C,53,25,983,235,wispy,,wispy,BL125,4
C,46,25,1440,105,grub,(as in insect larva),grub(as in insect larva),BL126,-2
C,46,25,1769,NA,background,,background,BL126,2
C,46,25,635,NA,brittle,,brittle,BL126,2
C,46,25,1912,261,compete,,compete,BL126,-2
C,46,25,1320,NA,counsel,,counsel,BL126,-3
C,46,25,1401,52,crash,,crash,BL126,4
C,46,25,1403,54,cream,,cream,BL126,-4
C,46,25,1410,63,dapple,,dapple,BL126,-4
C,46,25,1307,NA,discreet,,discreet,BL126,2
C,46,25,1206,68,earth,,earth,BL126,-3
C,46,25,1674,NA,feel,,feel,BL126,0
C,46,25,715,78,fleshy,,fleshy,BL126,-4
C,46,25,804,135,mottled,,mottled,BL126,1
C,46,25,1568,NA,munch,,munch,BL126,3
C,46,25,814,143,musky,,musky,BL126,4
C,46,25,1845,305,opening,,opening,BL126,-4
C,46,25,1040,NA,precious,,precious,BL126,1
C,46,25,1876,NA,rent,,rent,BL126,0
C,46,25,869,172,rumbling,,rumbling,BL126,5
C,46,25,892,NA,silent,,silent,BL126,-5
C,46,25,898,192,slippery,,slippery,BL126,5
C,46,25,928,210,stinging,,stinging,BL126,5
C,46,25,996,NA,trip,,trip,BL126,-4
C,46,25,1136,NA,war,,war,BL126,2
C,46,25,1101,NA,witch,,witch,BL126,-3
A,46,25,1361,2,acid,,acid,BL127,-1
A,46,25,1369,10,barbecue,,barbecue,BL127,3
A,46,25,1610,239,bray,,bray,BL127,4
A,46,25,640,28,bumpy,,bumpy,BL127,4
A,46,25,652,39,chocolatey,,chocolatey,BL127,4
A,46,25,1404,55,crease,,crease,BL127,2
A,46,25,1670,NA,extreme,,extreme,BL127,-3
A,46,25,1138,NA,fake,,fake,BL127,-2
A,46,25,733,NA,gigantic,,gigantic,BL127,3
A,46,25,748,NA,grey,,grey,BL127,2
A,46,25,1441,106,gurgle,,gurgle,BL127,5
A,46,25,765,NA,huge,,huge,BL127,3
A,46,25,1691,NA,influence,,influence,BL127,0
A,46,25,1469,140,murmur,,murmur,BL127,3
A,46,25,835,NA,pink,,pink,BL127,2
A,46,25,1863,309,promotion,,promotion,BL127,-2
A,46,25,880,181,screeching,,screeching,BL127,5
A,46,25,1156,NA,snake,,snake,BL127,3
A,46,25,1010,NA,sorry,,sorry,BL127,-1
A,46,25,916,203,spicy,,spicy,BL127,3
A,46,25,918,205,spilling,,spilling,BL127,3
A,46,25,933,214,striped,,striped,BL127,3
A,46,25,938,NA,sweet,,sweet,BL127,3
A,46,25,1219,216,swing,,swing,BL127,3
A,46,25,1750,287,variety,,variety,BL127,-3
C,25,25,694,66,downy,(as in feathers),downy(as in feathers),BL128,0
C,25,25,1035,NA,watch,(as in look at),watch(as in look at),BL128,4
C,25,25,1695,NA,kind,(as in type),kind(as in type),BL128,0
C,25,25,1083,NA,alone,,alone,BL128,3
C,25,25,1382,26,bristle,,bristle,BL128,3
C,25,25,1384,31,burst,,burst,BL128,5
C,25,25,1223,NA,buttock,,buttock,BL128,0
C,25,25,1260,NA,chef,,chef,BL128,0
C,25,25,1397,48,contour,,contour,BL128,0
C,25,25,680,58,crowded,,crowded,BL128,3
C,25,25,1205,67,dust,,dust,BL128,3
C,25,25,713,NA,flat,,flat,BL128,4
C,25,25,1435,99,grain,,grain,BL128,4
C,25,25,1819,295,imagination,,imagination,BL128,0
C,25,25,1691,NA,influence,,influence,BL128,0
C,25,25,1253,NA,ladle,,ladle,BL128,2
C,25,25,1472,143,musk,,musk,BL128,4
C,25,25,1478,150,palate,,palate,BL128,-2
C,25,25,1295,NA,prior,,prior,BL128,0
C,25,25,848,NA,putrid,,putrid,BL128,5
C,25,25,1927,282,social,,social,BL128,0
C,25,25,908,NA,soggy,,soggy,BL128,2
C,25,25,923,208,squealing,,squealing,BL128,5
C,25,25,1531,214,stripe,,stripe,BL128,0
C,25,25,1219,216,swing,,swing,BL128,3
A,14,25,1364,5,anger,,anger,BL129,1
A,14,25,1609,238,babble,,babble,BL129,3
A,14,25,608,10,barbecued,,barbecued,BL129,-4
A,14,25,1372,14,biscuit,,biscuit,BL129,-2
A,14,25,1006,NA,bone,,bone,BL129,0
A,14,25,639,27,bulky,,bulky,BL129,1
A,14,25,649,NA,chequered,,chequered,BL129,0
A,14,25,1556,NA,clash,,clash,BL129,3
A,14,25,1396,47,cone,,cone,BL129,-1
A,14,25,997,NA,difficult,,difficult,BL129,0
A,14,25,1801,NA,east,,east,BL129,0
A,14,25,1667,NA,exchange,,exchange,BL129,1
A,14,25,1420,79,flick,,flick,BL129,3
A,14,25,735,91,glamorous,,glamorous,BL129,0
A,14,25,1819,295,imagination,,imagination,BL129,2
A,14,25,1823,299,investigation,,investigation,BL129,1
A,14,25,1465,136,mud,,mud,BL129,3
A,14,25,809,138,mumbling,,mumbling,BL129,4
A,14,25,1709,273,permission,,permission,BL129,0
A,14,25,1341,NA,repent,,repent,BL129,-2
A,14,25,1011,NA,rob,,rob,BL129,0
A,14,25,1507,183,septic,,septic,BL129,2
A,14,25,952,220,thudding,,thudding,BL129,5
A,14,25,1121,NA,trouble,,trouble,BL129,0
A,14,25,981,NA,wide,,wide,BL129,2
C,24,25,1646,NA,contact,(as in touch),contact(as in touch),BL13,2
C,24,25,1372,14,biscuit,,biscuit,BL13,-3
C,24,25,621,17,bloody,,bloody,BL13,-3
C,24,25,1278,NA,born,,born,BL13,-3
C,24,25,1387,35,char,,char,BL13,2
C,24,25,1555,NA,clank,,clank,BL13,4
C,24,25,1189,NA,dig,,dig,BL13,0
C,24,25,1653,263,direction,,direction,BL13,0
C,24,25,1243,NA,doubt,,doubt,BL13,-3
C,24,25,1662,NA,emotion,,emotion,BL13,-1
C,24,25,1935,293,engage,,engage,BL13,-2
C,24,25,1169,NA,feather,,feather,BL13,0
C,24,25,782,122,lilting,,lilting,BL13,-3
C,24,25,816,NA,mute,,mute,BL13,1
C,24,25,1476,147,odor,,odor,BL13,-1
C,24,25,1852,NA,philosophy,,philosophy,BL13,-4
C,24,25,1713,277,portion,,portion,BL13,-2
C,24,25,1718,276,production,,production,BL13,-4
C,24,25,1280,NA,quota,,quota,BL13,0
C,24,25,1723,280,relation,,relation,BL13,-4
C,24,25,894,NA,silver,,silver,BL13,1
C,24,25,912,200,soundless,,soundless,BL13,-5
C,24,25,948,NA,tasty,,tasty,BL13,1
C,24,25,1749,NA,trim,,trim,BL13,1
C,24,25,1283,NA,yahoo,,yahoo,BL13,4
C,4,26,1376,19,boil,(as in heat water),boil(as in heat water),BL130,3
C,4,26,1085,5,angry,,angry,BL130,2
C,4,26,1238,NA,arsenal,,arsenal,BL130,0
C,4,26,1319,NA,cope,,cope,BL130,0
C,4,26,674,54,creamy,,creamy,BL130,0
C,4,26,692,NA,delicious,,delicious,BL130,1
C,4,26,699,68,earthy,,earthy,BL130,-1
C,4,26,1917,268,fail,,fail,BL130,2
C,4,26,705,NA,faint,,faint,BL130,4
C,4,26,1808,NA,fell,,fell,BL130,2
C,4,26,1677,269,formation,,formation,BL130,3
C,4,26,1241,NA,gander,,gander,BL130,1
C,4,26,765,NA,huge,,huge,BL130,5
C,4,26,1829,302,laughter,,laughter,BL130,0
C,4,26,1036,NA,matter,,matter,BL130,0
C,4,26,1460,131,mist,,mist,BL130,2
C,4,26,1950,314,resist,,resist,BL130,0
C,4,26,857,165,reverberating,,reverberating,BL130,0
C,4,26,1089,NA,schedule,,schedule,BL130,0
C,4,26,903,NA,smooth,,smooth,BL130,4
C,4,26,1120,NA,suck,,suck,BL130,3
C,4,26,961,NA,transparent,,transparent,BL130,2
C,4,26,966,167,unripe,,unripe,BL130,0
C,4,26,969,NA,vivid,,vivid,BL130,0
C,4,26,1327,NA,vow,,vow,BL130,0
C,4,26,980,234,whistling,,whistling,BL130,3
D,52,25,1695,NA,kind,(as in type),kind(as in type),BL131,1
D,52,25,1764,NA,answer,,answer,BL131,2
D,52,25,618,15,blaring,,blaring,BL131,2
D,52,25,1647,NA,core,,core,BL131,-1
D,52,25,676,NA,crimson,,crimson,BL131,-1
D,52,25,1658,NA,dream,,dream,BL131,2
D,52,25,1258,NA,favor,,favor,BL131,2
D,52,25,1021,NA,future,,future,BL131,3
D,52,25,1443,109,herb,,herb,BL131,-1
D,52,25,1009,NA,hour,,hour,BL131,3
D,52,25,1452,120,leather,,leather,BL131,3
D,52,25,1222,NA,lip,,lip,BL131,3
D,52,25,1141,NA,many,,many,BL131,1
D,52,25,1467,138,mumble,,mumble,BL131,3
D,52,25,1470,141,mush,,mush,BL131,2
D,52,25,1853,NA,piece,,piece,BL131,2
D,52,25,1250,NA,planet,,planet,BL131,3
D,52,25,1857,NA,poet,,poet,BL131,-1
D,52,25,1486,158,puff,,puff,BL131,1
D,52,25,1875,312,reduction,,reduction,BL131,2
D,52,25,858,166,rhythmic,,rhythmic,BL131,-1
D,52,25,906,198,soapy,,soapy,BL131,2
D,52,25,909,NA,solid,,solid,BL131,2
D,52,25,913,NA,sour,,sour,BL131,0
D,52,25,961,NA,transparent,,transparent,BL131,3
B,36,25,604,7,aromatic,,aromatic,BL132,0
B,36,25,1356,NA,belong,,belong,BL132,0
B,36,25,1375,18,blotch,,blotch,BL132,0
B,36,25,1657,NA,drama,,drama,BL132,2
B,36,25,1178,NA,drink,,drink,BL132,0
B,36,25,1139,NA,enemy,,enemy,BL132,0
B,36,25,1147,NA,five,,five,BL132,0
B,36,25,1602,NA,flexible,,flexible,BL132,0
B,36,25,764,112,howling,,howling,BL132,3
B,36,25,1824,NA,item,,item,BL132,0
B,36,25,1217,NA,left,,left,BL132,0
B,36,25,785,NA,low,,low,BL132,4
B,36,25,989,NA,machine,,machine,BL132,0
B,36,25,1469,140,murmur,,murmur,BL132,5
B,36,25,1316,NA,pardon,,pardon,BL132,0
B,36,25,832,153,peppery,,peppery,BL132,0
B,36,25,1920,273,permit,,permit,BL132,0
B,36,25,1202,NA,river,,river,BL132,0
B,36,25,1607,252,roaring,,roaring,BL132,5
B,36,25,1499,173,rust,,rust,BL132,0
B,36,25,882,184,shadowy,,shadowy,BL132,3
B,36,25,1731,NA,site,,site,BL132,0
B,36,25,937,215,sweaty,,sweaty,BL132,4
B,36,25,1148,NA,thick,,thick,BL132,2
B,36,25,1264,NA,tote,,tote,BL132,0
A,25,25,1294,NA,appease,,appease,BL133,-4
A,25,25,1090,NA,attorney,,attorney,BL133,-2
A,25,25,1370,12,beep,,beep,BL133,4
A,25,25,614,NA,bent,,bent,BL133,3
A,25,25,619,16,bleeping,,bleeping,BL133,0
A,25,25,1131,30,burn,,burn,BL133,2
A,25,25,1777,NA,cause,,cause,BL133,-2
A,25,25,1555,NA,clank,,clank,BL133,5
A,25,25,1558,NA,clip,,clip,BL133,4
A,25,25,1401,52,crash,,crash,BL133,4
A,25,25,1654,NA,dispute,,dispute,BL133,-3
A,25,25,1287,NA,domain,,domain,BL133,1
A,25,25,1915,265,enter,,enter,BL133,-2
A,25,25,718,NA,floral,,floral,BL133,2
A,25,25,1678,NA,function,,function,BL133,-2
A,25,25,1432,96,gloss,,gloss,BL133,3
A,25,25,1082,NA,idiot,,idiot,BL133,-4
A,25,25,1454,122,lift,,lift,BL133,4
A,25,25,1237,NA,mental,,mental,BL133,3
A,25,25,801,132,moaning,,moaning,BL133,3
A,25,25,1856,NA,platform,,platform,BL133,-3
A,25,25,1487,159,pulse,,pulse,BL133,3
A,25,25,1280,NA,quota,,quota,BL133,-3
A,25,25,878,NA,scrawny,,scrawny,BL133,-2
A,25,25,987,NA,use,,use,BL133,0
D,15,25,1902,NA,wage,(as in payment),wage(as in payment),BL134,2
D,15,25,1015,NA,address,,address,BL134,-2
D,15,25,619,16,bleeping,,bleeping,BL134,2
D,15,25,1223,NA,buttock,,buttock,BL134,2
D,15,25,1775,NA,camp,,camp,BL134,4
D,15,25,647,35,charred,,charred,BL134,2
D,15,25,1801,NA,east,,east,BL134,2
D,15,25,1916,266,excite,,excite,BL134,1
D,15,25,709,72,feverish,,feverish,BL134,1
D,15,25,1420,79,flick,,flick,BL134,2
D,15,25,1146,NA,four,,four,BL134,-1
D,15,25,754,106,gurgling,,gurgling,BL134,3
D,15,25,1692,NA,instance,,instance,BL134,3
D,15,25,786,NA,lukewarm,,lukewarm,BL134,2
D,15,25,1606,251,metallic,,metallic,BL134,0
D,15,25,1076,NA,nightmare,,nightmare,BL134,2
D,15,25,1711,NA,phone,,phone,BL134,2
D,15,25,843,159,pulsing,,pulsing,BL134,1
D,15,25,1194,NA,rub,,rub,BL134,-2
D,15,25,901,194,smelly,,smelly,BL134,2
D,15,25,912,200,soundless,,soundless,BL134,-3
D,15,25,1520,202,speckle,,speckle,BL134,2
D,15,25,925,NA,stale,,stale,BL134,3
D,15,25,972,NA,warm,,warm,BL134,1
D,15,25,1904,NA,welcome,,welcome,BL134,-2
A,12,26,945,NA,tarry,(as in tar),tarry(as in tar),BL135,3
A,12,26,1190,NA,fly,"(verb, as in through the sky)","fly(verb, as in through the sky)",BL135,4
A,12,26,604,7,aromatic,,aromatic,BL135,3
A,12,26,1223,NA,buttock,,buttock,BL135,-1
A,12,26,1117,NA,danger,,danger,BL135,5
A,12,26,1028,NA,fantastic,,fantastic,BL135,2
A,12,26,798,NA,miniature,,miniature,BL135,-2
A,12,26,1848,NA,origin,,origin,BL135,4
A,12,26,829,NA,pale,,pale,BL135,3
A,12,26,1713,277,portion,,portion,BL135,3
A,12,26,1859,NA,president,,president,BL135,0
A,12,26,1861,NA,prince,,prince,BL135,-3
A,12,26,855,164,reeking,,reeking,BL135,-1
A,12,26,1728,NA,second,,second,BL135,-3
A,12,26,1337,NA,shall,,shall,BL135,3
A,12,26,1106,NA,shift,,shift,BL135,5
A,12,26,1184,194,smell,,smell,BL135,2
A,12,26,905,197,snorting,,snorting,BL135,-2
A,12,26,912,200,soundless,,soundless,BL135,-3
A,12,26,935,NA,sturdy,,sturdy,BL135,-1
A,12,26,936,NA,sunny,,sunny,BL135,5
A,12,26,1025,NA,trap,,trap,BL135,-1
A,12,26,967,NA,vegetal,,vegetal,BL135,4
A,12,26,1542,228,warble,,warble,BL135,-2
A,12,26,1201,NA,water,,water,BL135,2
A,12,26,1757,NA,wheel,,wheel,BL135,3
A,54,25,1110,NA,saw,(as in the tool),saw(as in the tool),BL136,4
A,54,25,1374,16,bleep,,bleep,BL136,5
A,54,25,1380,24,breeze,,breeze,BL136,4
A,54,25,642,30,burnt,,burnt,BL136,3
A,54,25,1042,NA,career,,career,BL136,0
A,54,25,668,49,cooing,,cooing,BL136,5
A,54,25,1414,69,echo,,echo,BL136,5
A,54,25,1684,NA,hole,,hole,BL136,3
A,54,25,1324,NA,holy,,holy,BL136,1
A,54,25,1605,250,humming,,humming,BL136,5
A,54,25,1322,NA,improvise,,improvise,BL136,-1
A,54,25,1044,NA,interview,,interview,BL136,4
A,54,25,1456,124,malt,,malt,BL136,0
A,54,25,796,251,metal,,metal,BL136,4
A,54,25,807,137,muffled,,muffled,BL136,5
A,54,25,1472,143,musk,,musk,BL136,2
A,54,25,826,NA,oval,,oval,BL136,5
A,54,25,1059,NA,past,,past,BL136,0
A,54,25,1879,NA,rifle,,rifle,BL136,3
A,54,25,1953,317,select,,select,BL136,0
A,54,25,1730,NA,shell,,shell,BL136,3
A,54,25,1514,191,slime,,slime,BL136,4
A,54,25,1517,197,snort,,snort,BL136,4
